RUN	com.xhinliang.startup.gatling.ComputerWorld	computerworld	1544860735363	 	3.0.1
USER	XhinLiang random api	211	START	1544860739084	1544860739084
USER	XhinLiang random api	212	START	1544860739095	1544860739095
USER	XhinLiang random api	213	START	1544860739104	1544860739104
USER	XhinLiang random api	214	START	1544860739114	1544860739114
REQUEST	16		random	1544860737185	1544860739119	OK	 
USER	XhinLiang random api	16	END	1544860737184	1544860739121
USER	XhinLiang random api	215	START	1544860739124	1544860739124
REQUEST	17		random	1544860737194	1544860739125	OK	 
USER	XhinLiang random api	17	END	1544860737194	1544860739125
USER	XhinLiang random api	216	START	1544860739134	1544860739134
REQUEST	2		random	1544860737021	1544860739135	OK	 
USER	XhinLiang random api	2	END	1544860737018	1544860739136
REQUEST	23		random	1544860737255	1544860739140	OK	 
USER	XhinLiang random api	23	END	1544860737254	1544860739141
USER	XhinLiang random api	217	START	1544860739144	1544860739144
REQUEST	34		random	1544860737365	1544860739146	OK	 
USER	XhinLiang random api	34	END	1544860737364	1544860739147
USER	XhinLiang random api	218	START	1544860739154	1544860739154
REQUEST	33		random	1544860737355	1544860739155	OK	 
USER	XhinLiang random api	33	END	1544860737354	1544860739156
USER	XhinLiang random api	219	START	1544860739164	1544860739164
USER	XhinLiang random api	220	START	1544860739174	1544860739174
USER	XhinLiang random api	221	START	1544860739184	1544860739184
USER	XhinLiang random api	222	START	1544860739194	1544860739194
USER	XhinLiang random api	223	START	1544860739204	1544860739204
USER	XhinLiang random api	224	START	1544860739214	1544860739214
USER	XhinLiang random api	225	START	1544860739224	1544860739224
USER	XhinLiang random api	226	START	1544860739234	1544860739234
USER	XhinLiang random api	227	START	1544860739244	1544860739244
USER	XhinLiang random api	228	START	1544860739253	1544860739253
USER	XhinLiang random api	229	START	1544860739264	1544860739264
USER	XhinLiang random api	230	START	1544860739274	1544860739274
USER	XhinLiang random api	231	START	1544860739284	1544860739284
USER	XhinLiang random api	232	START	1544860739294	1544860739294
USER	XhinLiang random api	233	START	1544860739304	1544860739304
USER	XhinLiang random api	234	START	1544860739314	1544860739314
USER	XhinLiang random api	235	START	1544860739324	1544860739324
USER	XhinLiang random api	236	START	1544860739334	1544860739334
USER	XhinLiang random api	237	START	1544860739344	1544860739344
USER	XhinLiang random api	238	START	1544860739354	1544860739354
REQUEST	41		random	1544860737434	1544860739359	OK	 
USER	XhinLiang random api	41	END	1544860737434	1544860739360
USER	XhinLiang random api	239	START	1544860739364	1544860739364
REQUEST	43		random	1544860737455	1544860739373	OK	 
USER	XhinLiang random api	43	END	1544860737454	1544860739374
USER	XhinLiang random api	240	START	1544860739374	1544860739374
USER	XhinLiang random api	241	START	1544860739384	1544860739384
USER	XhinLiang random api	242	START	1544860739394	1544860739394
REQUEST	44		random	1544860737465	1544860739405	OK	 
USER	XhinLiang random api	243	START	1544860739404	1544860739404
USER	XhinLiang random api	44	END	1544860737464	1544860739406
USER	XhinLiang random api	244	START	1544860739414	1544860739414
USER	XhinLiang random api	245	START	1544860739424	1544860739424
USER	XhinLiang random api	246	START	1544860739434	1544860739434
USER	XhinLiang random api	247	START	1544860739444	1544860739444
USER	XhinLiang random api	248	START	1544860739454	1544860739454
USER	XhinLiang random api	249	START	1544860739465	1544860739465
USER	XhinLiang random api	250	START	1544860739474	1544860739474
USER	XhinLiang random api	251	START	1544860739484	1544860739484
USER	XhinLiang random api	252	START	1544860739494	1544860739494
USER	XhinLiang random api	253	START	1544860739504	1544860739504
USER	XhinLiang random api	254	START	1544860739514	1544860739514
USER	XhinLiang random api	255	START	1544860739524	1544860739524
USER	XhinLiang random api	257	START	1544860739544	1544860739544
USER	XhinLiang random api	256	START	1544860739534	1544860739534
USER	XhinLiang random api	258	START	1544860739554	1544860739554
USER	XhinLiang random api	259	START	1544860739564	1544860739564
USER	XhinLiang random api	260	START	1544860739574	1544860739574
USER	XhinLiang random api	261	START	1544860739584	1544860739584
USER	XhinLiang random api	262	START	1544860739599	1544860739599
USER	XhinLiang random api	263	START	1544860739604	1544860739604
USER	XhinLiang random api	264	START	1544860739614	1544860739614
USER	XhinLiang random api	265	START	1544860739624	1544860739624
USER	XhinLiang random api	266	START	1544860739634	1544860739634
USER	XhinLiang random api	267	START	1544860739644	1544860739644
USER	XhinLiang random api	268	START	1544860739655	1544860739655
USER	XhinLiang random api	269	START	1544860739664	1544860739664
USER	XhinLiang random api	270	START	1544860739674	1544860739674
USER	XhinLiang random api	271	START	1544860739684	1544860739684
USER	XhinLiang random api	272	START	1544860739694	1544860739694
REQUEST	150		random	1544860738535	1544860739697	OK	 
USER	XhinLiang random api	150	END	1544860738534	1544860739698
USER	XhinLiang random api	273	START	1544860739704	1544860739704
USER	XhinLiang random api	274	START	1544860739714	1544860739714
USER	XhinLiang random api	275	START	1544860739724	1544860739724
USER	XhinLiang random api	276	START	1544860739734	1544860739734
USER	XhinLiang random api	277	START	1544860739744	1544860739744
USER	XhinLiang random api	278	START	1544860739754	1544860739754
USER	XhinLiang random api	279	START	1544860739765	1544860739765
USER	XhinLiang random api	280	START	1544860739774	1544860739774
USER	XhinLiang random api	281	START	1544860739784	1544860739784
REQUEST	234		random	1544860739314	1544860739791	OK	 
USER	XhinLiang random api	234	END	1544860739314	1544860739793
USER	XhinLiang random api	282	START	1544860739794	1544860739794
USER	XhinLiang random api	283	START	1544860739804	1544860739804
USER	XhinLiang random api	284	START	1544860739814	1544860739814
USER	XhinLiang random api	285	START	1544860739824	1544860739824
USER	XhinLiang random api	286	START	1544860739834	1544860739834
USER	XhinLiang random api	287	START	1544860739844	1544860739844
USER	XhinLiang random api	288	START	1544860739854	1544860739854
USER	XhinLiang random api	289	START	1544860739864	1544860739864
USER	XhinLiang random api	290	START	1544860739874	1544860739874
USER	XhinLiang random api	291	START	1544860739884	1544860739884
USER	XhinLiang random api	292	START	1544860739894	1544860739894
USER	XhinLiang random api	293	START	1544860739904	1544860739904
USER	XhinLiang random api	294	START	1544860739914	1544860739914
USER	XhinLiang random api	295	START	1544860739924	1544860739924
REQUEST	73		random	1544860737755	1544860739931	OK	 
USER	XhinLiang random api	73	END	1544860737754	1544860739932
USER	XhinLiang random api	296	START	1544860739934	1544860739934
USER	XhinLiang random api	297	START	1544860739944	1544860739944
REQUEST	140		random	1544860738435	1544860739949	OK	 
USER	XhinLiang random api	140	END	1544860738434	1544860739951
USER	XhinLiang random api	298	START	1544860739954	1544860739954
REQUEST	12		random	1544860737145	1544860739956	OK	 
USER	XhinLiang random api	12	END	1544860737144	1544860739957
REQUEST	15		random	1544860737175	1544860739961	OK	 
USER	XhinLiang random api	15	END	1544860737174	1544860739962
USER	XhinLiang random api	299	START	1544860739964	1544860739964
REQUEST	20		random	1544860737225	1544860739970	OK	 
USER	XhinLiang random api	20	END	1544860737224	1544860739971
USER	XhinLiang random api	300	START	1544860739974	1544860739974
REQUEST	3		random	1544860737045	1544860739977	OK	 
USER	XhinLiang random api	3	END	1544860737044	1544860739979
USER	XhinLiang random api	301	START	1544860739984	1544860739984
REQUEST	21		random	1544860737236	1544860739986	OK	 
USER	XhinLiang random api	21	END	1544860737235	1544860739987
REQUEST	4		random	1544860737055	1544860739993	OK	 
USER	XhinLiang random api	4	END	1544860737055	1544860739994
USER	XhinLiang random api	302	START	1544860739994	1544860739994
REQUEST	10		random	1544860737114	1544860740003	OK	 
USER	XhinLiang random api	303	START	1544860740004	1544860740004
USER	XhinLiang random api	10	END	1544860737113	1544860740004
REQUEST	31		random	1544860737335	1544860740009	OK	 
USER	XhinLiang random api	31	END	1544860737334	1544860740010
USER	XhinLiang random api	304	START	1544860740014	1544860740014
REQUEST	32		random	1544860737345	1544860740015	OK	 
USER	XhinLiang random api	32	END	1544860737344	1544860740017
USER	XhinLiang random api	305	START	1544860740024	1544860740024
REQUEST	30		random	1544860737326	1544860740026	OK	 
USER	XhinLiang random api	30	END	1544860737325	1544860740027
USER	XhinLiang random api	306	START	1544860740034	1544860740034
USER	XhinLiang random api	307	START	1544860740044	1544860740044
USER	XhinLiang random api	308	START	1544860740054	1544860740054
REQUEST	237		random	1544860739345	1544860740061	OK	 
USER	XhinLiang random api	237	END	1544860739344	1544860740062
USER	XhinLiang random api	309	START	1544860740064	1544860740064
USER	XhinLiang random api	310	START	1544860740074	1544860740074
USER	XhinLiang random api	311	START	1544860740084	1544860740084
USER	XhinLiang random api	312	START	1544860740094	1544860740094
USER	XhinLiang random api	313	START	1544860740104	1544860740104
USER	XhinLiang random api	314	START	1544860740114	1544860740114
USER	XhinLiang random api	315	START	1544860740124	1544860740124
USER	XhinLiang random api	316	START	1544860740134	1544860740134
USER	XhinLiang random api	317	START	1544860740144	1544860740144
USER	XhinLiang random api	318	START	1544860740154	1544860740154
REQUEST	180		random	1544860738834	1544860740164	OK	 
USER	XhinLiang random api	319	START	1544860740164	1544860740164
USER	XhinLiang random api	180	END	1544860738834	1544860740165
USER	XhinLiang random api	320	START	1544860740175	1544860740175
USER	XhinLiang random api	321	START	1544860740184	1544860740184
USER	XhinLiang random api	322	START	1544860740194	1544860740194
USER	XhinLiang random api	323	START	1544860740204	1544860740204
USER	XhinLiang random api	324	START	1544860740214	1544860740214
USER	XhinLiang random api	325	START	1544860740224	1544860740224
USER	XhinLiang random api	326	START	1544860740234	1544860740234
USER	XhinLiang random api	327	START	1544860740244	1544860740244
USER	XhinLiang random api	328	START	1544860740254	1544860740254
USER	XhinLiang random api	329	START	1544860740264	1544860740264
USER	XhinLiang random api	330	START	1544860740274	1544860740274
USER	XhinLiang random api	331	START	1544860740284	1544860740284
USER	XhinLiang random api	332	START	1544860740294	1544860740294
USER	XhinLiang random api	333	START	1544860740304	1544860740304
USER	XhinLiang random api	334	START	1544860740314	1544860740314
USER	XhinLiang random api	335	START	1544860740324	1544860740324
USER	XhinLiang random api	336	START	1544860740334	1544860740334
USER	XhinLiang random api	337	START	1544860740344	1544860740344
USER	XhinLiang random api	338	START	1544860740354	1544860740354
REQUEST	200		random	1544860739045	1544860740360	OK	 
USER	XhinLiang random api	200	END	1544860739044	1544860740361
USER	XhinLiang random api	339	START	1544860740364	1544860740364
USER	XhinLiang random api	340	START	1544860740374	1544860740374
USER	XhinLiang random api	341	START	1544860740384	1544860740384
USER	XhinLiang random api	342	START	1544860740394	1544860740394
USER	XhinLiang random api	343	START	1544860740404	1544860740404
USER	XhinLiang random api	344	START	1544860740414	1544860740414
USER	XhinLiang random api	345	START	1544860740424	1544860740424
USER	XhinLiang random api	346	START	1544860740434	1544860740434
USER	XhinLiang random api	347	START	1544860740444	1544860740444
USER	XhinLiang random api	348	START	1544860740454	1544860740454
USER	XhinLiang random api	349	START	1544860740464	1544860740464
USER	XhinLiang random api	350	START	1544860740474	1544860740474
USER	XhinLiang random api	351	START	1544860740484	1544860740484
REQUEST	149		random	1544860738525	1544860740488	OK	 
USER	XhinLiang random api	149	END	1544860738524	1544860740489
USER	XhinLiang random api	352	START	1544860740493	1544860740493
USER	XhinLiang random api	353	START	1544860740504	1544860740504
USER	XhinLiang random api	354	START	1544860740514	1544860740514
USER	XhinLiang random api	355	START	1544860740524	1544860740524
USER	XhinLiang random api	356	START	1544860740534	1544860740534
USER	XhinLiang random api	357	START	1544860740544	1544860740544
REQUEST	309		random	1544860740064	1544860740549	OK	 
USER	XhinLiang random api	309	END	1544860740064	1544860740550
USER	XhinLiang random api	358	START	1544860740554	1544860740554
REQUEST	312		random	1544860740095	1544860740560	OK	 
USER	XhinLiang random api	312	END	1544860740094	1544860740561
USER	XhinLiang random api	359	START	1544860740564	1544860740564
USER	XhinLiang random api	360	START	1544860740574	1544860740574
USER	XhinLiang random api	361	START	1544860740584	1544860740584
USER	XhinLiang random api	362	START	1544860740594	1544860740594
USER	XhinLiang random api	363	START	1544860740604	1544860740604
USER	XhinLiang random api	364	START	1544860740614	1544860740614
USER	XhinLiang random api	365	START	1544860740624	1544860740624
USER	XhinLiang random api	366	START	1544860740634	1544860740634
USER	XhinLiang random api	367	START	1544860740644	1544860740644
USER	XhinLiang random api	368	START	1544860740654	1544860740654
USER	XhinLiang random api	369	START	1544860740664	1544860740664
USER	XhinLiang random api	370	START	1544860740674	1544860740674
USER	XhinLiang random api	371	START	1544860740684	1544860740684
USER	XhinLiang random api	372	START	1544860740694	1544860740694
USER	XhinLiang random api	373	START	1544860740704	1544860740704
USER	XhinLiang random api	374	START	1544860740714	1544860740714
USER	XhinLiang random api	375	START	1544860740724	1544860740724
USER	XhinLiang random api	376	START	1544860740734	1544860740734
USER	XhinLiang random api	377	START	1544860740744	1544860740744
USER	XhinLiang random api	378	START	1544860740754	1544860740754
USER	XhinLiang random api	379	START	1544860740764	1544860740764
USER	XhinLiang random api	380	START	1544860740774	1544860740774
USER	XhinLiang random api	381	START	1544860740784	1544860740784
USER	XhinLiang random api	382	START	1544860740793	1544860740793
USER	XhinLiang random api	383	START	1544860740804	1544860740804
USER	XhinLiang random api	384	START	1544860740814	1544860740814
REQUEST	62		random	1544860737644	1544860740817	OK	 
USER	XhinLiang random api	62	END	1544860737644	1544860740819
USER	XhinLiang random api	385	START	1544860740824	1544860740824
USER	XhinLiang random api	386	START	1544860740834	1544860740834
USER	XhinLiang random api	387	START	1544860740844	1544860740844
REQUEST	65		random	1544860737675	1544860740849	OK	 
USER	XhinLiang random api	65	END	1544860737675	1544860740850
USER	XhinLiang random api	388	START	1544860740854	1544860740854
USER	XhinLiang random api	389	START	1544860740864	1544860740864
USER	XhinLiang random api	390	START	1544860740874	1544860740874
USER	XhinLiang random api	391	START	1544860740884	1544860740884
USER	XhinLiang random api	392	START	1544860740894	1544860740894
USER	XhinLiang random api	393	START	1544860740904	1544860740904
USER	XhinLiang random api	394	START	1544860740914	1544860740914
USER	XhinLiang random api	395	START	1544860740924	1544860740924
USER	XhinLiang random api	396	START	1544860740934	1544860740934
USER	XhinLiang random api	397	START	1544860740944	1544860740944
USER	XhinLiang random api	398	START	1544860740954	1544860740954
