RUN	com.xhinliang.startup.gatling.ComputerWorld	computerworld	1544856649439	 	3.0.1
REQUEST	8		getComputers	1544856654539	1544856656177	OK	 
REQUEST	6		addNewComputer	1544856655209	1544856656244	OK	 
REQUEST	9		postComputers	1544856656085	1544856656272	OK	 
REQUEST	6		postComputers	1544856656247	1544856656486	OK	 
REQUEST	10		addNewComputer	1544856656028	1544856656492	OK	 
REQUEST	11		getComputers	1544856656038	1544856656518	OK	 
USER	Computer Scenario	12	START	1544856656537	1544856656537
REQUEST	10		postComputers	1544856656498	1544856656737	OK	 
REQUEST	12		getComputers	1544856656539	1544856656922	OK	 
REQUEST	11		addNewComputer	1544856656524	1544856656983	OK	 
USER	Computer Scenario	13	START	1544856657037	1544856657037
REQUEST	12		addNewComputer	1544856656926	1544856657113	OK	 
REQUEST	8		addNewComputer	1544856656181	1544856657175	OK	 
REQUEST	11		postComputers	1544856656988	1544856657219	OK	 
REQUEST	12		postComputers	1544856657116	1544856657319	OK	 
REQUEST	8		postComputers	1544856657177	1544856657364	OK	 
REQUEST	11		postComputers Redirect 1	1544856657222	1544856657464	OK	 
USER	Computer Scenario	11	END	1544856656037	1544856657467
REQUEST	12		postComputers Redirect 1	1544856657321	1544856657506	OK	 
USER	Computer Scenario	12	END	1544856656537	1544856657509
REQUEST	9		postComputers Redirect 1	1544856656274	1544856657518	OK	 
USER	Computer Scenario	9	END	1544856655037	1544856657521
USER	Computer Scenario	14	START	1544856657537	1544856657537
REQUEST	13		getComputers	1544856657038	1544856657746	OK	 
REQUEST	6		postComputers Redirect 1	1544856656488	1544856657781	OK	 
USER	Computer Scenario	6	END	1544856653538	1544856657783
USER	Computer Scenario	15	START	1544856658038	1544856658038
REQUEST	14		getComputers	1544856657539	1544856658190	OK	 
REQUEST	8		postComputers Redirect 1	1544856657366	1544856658221	OK	 
USER	Computer Scenario	8	END	1544856654537	1544856658223
REQUEST	10		postComputers Redirect 1	1544856656740	1544856658318	OK	 
USER	Computer Scenario	10	END	1544856655537	1544856658320
REQUEST	14		addNewComputer	1544856658194	1544856658386	OK	 
REQUEST	15		getComputers	1544856658039	1544856658413	OK	 
USER	Computer Scenario	16	START	1544856658537	1544856658537
REQUEST	14		postComputers	1544856658388	1544856658582	OK	 
REQUEST	14		postComputers Redirect 1	1544856658584	1544856658780	OK	 
USER	Computer Scenario	14	END	1544856657537	1544856658783
REQUEST	13		addNewComputer	1544856657750	1544856658799	OK	 
USER	Computer Scenario	17	START	1544856659037	1544856659037
REQUEST	13		postComputers	1544856658801	1544856659041	OK	 
REQUEST	15		addNewComputer	1544856658416	1544856659317	OK	 
REQUEST	15		postComputers	1544856659319	1544856659511	OK	 
USER	Computer Scenario	18	START	1544856659537	1544856659537
REQUEST	16		getComputers	1544856658539	1544856659823	OK	 
USER	Computer Scenario	19	START	1544856660037	1544856660037
REQUEST	16		addNewComputer	1544856659828	1544856660059	OK	 
REQUEST	18		getComputers	1544856659539	1544856660295	OK	 
REQUEST	16		postComputers	1544856660061	1544856660299	OK	 
REQUEST	19		getComputers	1544856660039	1544856660417	OK	 
REQUEST	18		addNewComputer	1544856660300	1544856660485	OK	 
REQUEST	17		getComputers	1544856659039	1544856660532	OK	 
USER	Computer Scenario	20	START	1544856660537	1544856660537
REQUEST	16		postComputers Redirect 1	1544856660301	1544856660538	OK	 
USER	Computer Scenario	16	END	1544856658537	1544856660540
REQUEST	19		addNewComputer	1544856660421	1544856660610	OK	 
REQUEST	18		postComputers	1544856660487	1544856660676	OK	 
REQUEST	19		postComputers	1544856660612	1544856660799	OK	 
REQUEST	19		postComputers Redirect 1	1544856660801	1544856660988	OK	 
USER	Computer Scenario	19	END	1544856660037	1544856660990
REQUEST	20		getComputers	1544856660539	1544856661004	OK	 
USER	Computer Scenario	21	START	1544856661038	1544856661038
REQUEST	20		addNewComputer	1544856661009	1544856661239	OK	 
REQUEST	20		postComputers	1544856661241	1544856661483	OK	 
REQUEST	18		postComputers Redirect 1	1544856660678	1544856661521	OK	 
USER	Computer Scenario	18	END	1544856659537	1544856661524
USER	Computer Scenario	22	START	1544856661537	1544856661537
REQUEST	13		postComputers Redirect 1	1544856659043	1544856661680	OK	 
USER	Computer Scenario	13	END	1544856657037	1544856661682
REQUEST	20		postComputers Redirect 1	1544856661485	1544856661716	OK	 
USER	Computer Scenario	20	END	1544856660537	1544856661718
REQUEST	17		addNewComputer	1544856660536	1544856661741	OK	 
REQUEST	15		postComputers Redirect 1	1544856659513	1544856661864	OK	 
USER	Computer Scenario	15	END	1544856658038	1544856661866
REQUEST	17		postComputers	1544856661743	1544856661984	OK	 
REQUEST	22		getComputers	1544856661539	1544856662006	OK	 
USER	Computer Scenario	23	START	1544856662038	1544856662038
REQUEST	22		addNewComputer	1544856662010	1544856662482	OK	 
REQUEST	23		getComputers	1544856662039	1544856662508	OK	 
USER	Computer Scenario	24	START	1544856662538	1544856662538
REQUEST	21		getComputers	1544856661039	1544856662642	OK	 
REQUEST	22		postComputers	1544856662485	1544856662727	OK	 
REQUEST	21		addNewComputer	1544856662645	1544856662837	OK	 
REQUEST	24		getComputers	1544856662539	1544856662916	OK	 
REQUEST	22		postComputers Redirect 1	1544856662729	1544856662970	OK	 
USER	Computer Scenario	22	END	1544856661537	1544856662971
REQUEST	23		addNewComputer	1544856662511	1544856662976	OK	 
USER	Computer Scenario	25	START	1544856663037	1544856663037
REQUEST	17		postComputers Redirect 1	1544856661985	1544856663070	OK	 
USER	Computer Scenario	17	END	1544856659037	1544856663072
REQUEST	23		postComputers	1544856662978	1544856663219	OK	 
REQUEST	24		addNewComputer	1544856662919	1544856663289	OK	 
REQUEST	25		getComputers	1544856663038	1544856663411	OK	 
REQUEST	24		postComputers	1544856663291	1544856663484	OK	 
USER	Computer Scenario	26	START	1544856663537	1544856663537
REQUEST	25		addNewComputer	1544856663416	1544856663607	OK	 
REQUEST	23		postComputers Redirect 1	1544856663221	1544856663743	OK	 
USER	Computer Scenario	23	END	1544856662038	1544856663745
USER	Computer Scenario	27	START	1544856664038	1544856664038
REQUEST	21		postComputers	1544856662839	1544856664075	OK	 
REQUEST	25		postComputers	1544856663609	1544856664319	OK	 
REQUEST	24		postComputers Redirect 1	1544856663486	1544856664331	OK	 
USER	Computer Scenario	24	END	1544856662538	1544856664333
REQUEST	21		postComputers Redirect 1	1544856664077	1544856664451	OK	 
USER	Computer Scenario	21	END	1544856661038	1544856664453
REQUEST	25		postComputers Redirect 1	1544856664321	1544856664512	OK	 
USER	Computer Scenario	25	END	1544856663037	1544856664515
REQUEST	27		getComputers	1544856664039	1544856664512	OK	 
USER	Computer Scenario	28	START	1544856664537	1544856664537
REQUEST	27		addNewComputer	1544856664517	1544856664752	OK	 
REQUEST	26		getComputers	1544856663538	1544856664789	OK	 
REQUEST	27		postComputers	1544856664753	1544856664990	OK	 
USER	Computer Scenario	29	START	1544856665037	1544856665037
REQUEST	28		getComputers	1544856664538	1544856665156	OK	 
REQUEST	27		postComputers Redirect 1	1544856664991	1544856665229	OK	 
USER	Computer Scenario	27	END	1544856664038	1544856665234
REQUEST	26		addNewComputer	1544856664793	1544856665258	OK	 
REQUEST	28		addNewComputer	1544856665159	1544856665345	OK	 
REQUEST	26		postComputers	1544856665260	1544856665498	OK	 
USER	Computer Scenario	30	START	1544856665537	1544856665537
REQUEST	26		postComputers Redirect 1	1544856665499	1544856665970	OK	 
USER	Computer Scenario	26	END	1544856663537	1544856665973
USER	Computer Scenario	31	START	1544856666037	1544856666037
REQUEST	28		postComputers	1544856665347	1544856666063	OK	 
REQUEST	28		postComputers Redirect 1	1544856666064	1544856666253	OK	 
USER	Computer Scenario	28	END	1544856664537	1544856666255
USER	Computer Scenario	32	START	1544856666537	1544856666537
REQUEST	29		getComputers	1544856665039	1544856666734	OK	 
REQUEST	29		addNewComputer	1544856666737	1544856666972	OK	 
USER	Computer Scenario	33	START	1544856667037	1544856667037
REQUEST	30		getComputers	1544856665538	1544856667075	OK	 
REQUEST	29		postComputers	1544856666973	1544856667213	OK	 
REQUEST	31		getComputers	1544856666039	1544856667218	OK	 
REQUEST	30		addNewComputer	1544856667079	1544856667274	OK	 
REQUEST	31		addNewComputer	1544856667223	1544856667408	OK	 
REQUEST	33		getComputers	1544856667038	1544856667411	OK	 
REQUEST	29		postComputers Redirect 1	1544856667214	1544856667455	OK	 
USER	Computer Scenario	29	END	1544856665037	1544856667457
REQUEST	30		postComputers	1544856667277	1544856667462	OK	 
USER	Computer Scenario	34	START	1544856667538	1544856667538
REQUEST	31		postComputers	1544856667410	1544856667598	OK	 
REQUEST	33		addNewComputer	1544856667414	1544856667599	OK	 
REQUEST	30		postComputers Redirect 1	1544856667464	1544856667657	OK	 
USER	Computer Scenario	30	END	1544856665537	1544856667659
REQUEST	31		postComputers Redirect 1	1544856667601	1544856667789	OK	 
REQUEST	33		postComputers	1544856667601	1544856667789	OK	 
USER	Computer Scenario	31	END	1544856666037	1544856667790
REQUEST	33		postComputers Redirect 1	1544856667790	1544856667984	OK	 
USER	Computer Scenario	33	END	1544856667037	1544856667986
REQUEST	32		getComputers	1544856666538	1544856667997	OK	 
USER	Computer Scenario	35	START	1544856668038	1544856668038
REQUEST	34		getComputers	1544856667539	1544856668243	OK	 
REQUEST	32		addNewComputer	1544856668000	1544856668469	OK	 
REQUEST	34		addNewComputer	1544856668246	1544856668485	OK	 
USER	Computer Scenario	36	START	1544856668537	1544856668537
REQUEST	32		postComputers	1544856668471	1544856668703	OK	 
REQUEST	34		postComputers	1544856668486	1544856668716	OK	 
REQUEST	34		postComputers Redirect 1	1544856668717	1544856668955	OK	 
USER	Computer Scenario	34	END	1544856667538	1544856668957
USER	Computer Scenario	37	START	1544856669037	1544856669037
REQUEST	32		postComputers Redirect 1	1544856668704	1544856669179	OK	 
USER	Computer Scenario	32	END	1544856666537	1544856669182
USER	Computer Scenario	38	START	1544856669537	1544856669537
REQUEST	36		getComputers	1544856668539	1544856669714	OK	 
REQUEST	37		getComputers	1544856669038	1544856669791	OK	 
REQUEST	36		addNewComputer	1544856669717	1544856669903	OK	 
REQUEST	35		getComputers	1544856668039	1544856670003	OK	 
USER	Computer Scenario	39	START	1544856670037	1544856670037
REQUEST	37		addNewComputer	1544856669794	1544856670041	OK	 
REQUEST	36		postComputers	1544856669904	1544856670098	OK	 
REQUEST	37		postComputers	1544856670042	1544856670274	OK	 
REQUEST	36		postComputers Redirect 1	1544856670099	1544856670308	OK	 
USER	Computer Scenario	36	END	1544856668537	1544856670310
REQUEST	35		addNewComputer	1544856670005	1544856670472	OK	 
USER	Computer Scenario	40	START	1544856670537	1544856670537
REQUEST	39		getComputers	1544856670038	1544856670617	OK	 
REQUEST	35		postComputers	1544856670473	1544856670709	OK	 
REQUEST	37		postComputers Redirect 1	1544856670275	1544856670806	OK	 
USER	Computer Scenario	37	END	1544856669037	1544856670808
REQUEST	40		getComputers	1544856670539	1544856671009	OK	 
USER	Computer Scenario	41	START	1544856671038	1544856671038
REQUEST	35		postComputers Redirect 1	1544856670710	1544856671475	OK	 
USER	Computer Scenario	35	END	1544856668038	1544856671477
REQUEST	40		addNewComputer	1544856671012	1544856671485	OK	 
REQUEST	39		addNewComputer	1544856670621	1544856671507	OK	 
USER	Computer Scenario	42	START	1544856671538	1544856671538
REQUEST	38		getComputers	1544856669538	1544856671632	OK	 
REQUEST	39		postComputers	1544856671509	1544856671695	OK	 
REQUEST	40		postComputers	1544856671487	1544856671723	OK	 
REQUEST	42		getComputers	1544856671539	1544856671921	OK	 
REQUEST	38		addNewComputer	1544856671635	1544856672017	OK	 
USER	Computer Scenario	43	START	1544856672037	1544856672037
REQUEST	39		postComputers Redirect 1	1544856671696	1544856672078	OK	 
USER	Computer Scenario	39	END	1544856670037	1544856672079
REQUEST	42		addNewComputer	1544856671925	1544856672120	OK	 
REQUEST	38		postComputers	1544856672019	1544856672206	OK	 
REQUEST	42		postComputers	1544856672122	1544856672309	OK	 
REQUEST	43		getComputers	1544856672038	1544856672428	OK	 
REQUEST	42		postComputers Redirect 1	1544856672310	1544856672499	OK	 
USER	Computer Scenario	42	END	1544856671538	1544856672502
USER	Computer Scenario	44	START	1544856672537	1544856672537
REQUEST	38		postComputers Redirect 1	1544856672207	1544856672592	OK	 
USER	Computer Scenario	38	END	1544856669537	1544856672594
REQUEST	40		postComputers Redirect 1	1544856671725	1544856672780	OK	 
USER	Computer Scenario	40	END	1544856670537	1544856672782
REQUEST	44		getComputers	1544856672538	1544856673011	OK	 
USER	Computer Scenario	45	START	1544856673037	1544856673037
REQUEST	44		addNewComputer	1544856673016	1544856673250	OK	 
REQUEST	43		addNewComputer	1544856672431	1544856673363	OK	 
REQUEST	44		postComputers	1544856673251	1544856673496	OK	 
USER	Computer Scenario	46	START	1544856673537	1544856673537
REQUEST	43		postComputers	1544856673365	1544856673553	OK	 
REQUEST	41		getComputers	1544856671039	1544856673684	OK	 
REQUEST	43		postComputers Redirect 1	1544856673555	1544856673749	OK	 
USER	Computer Scenario	43	END	1544856672037	1544856673751
REQUEST	46		getComputers	1544856673539	1544856674016	OK	 
USER	Computer Scenario	47	START	1544856674038	1544856674038
REQUEST	45		getComputers	1544856673038	1544856674127	OK	 
REQUEST	41		addNewComputer	1544856673688	1544856674169	OK	 
REQUEST	46		addNewComputer	1544856674018	1544856674249	OK	 
REQUEST	41		postComputers	1544856674171	1544856674410	OK	 
REQUEST	46		postComputers	1544856674250	1544856674488	OK	 
USER	Computer Scenario	48	START	1544856674538	1544856674538
REQUEST	47		getComputers	1544856674039	1544856674736	OK	 
REQUEST	48		getComputers	1544856674539	1544856674917	OK	 
REQUEST	46		postComputers Redirect 1	1544856674489	1544856675024	OK	 
USER	Computer Scenario	46	END	1544856673537	1544856675026
USER	Computer Scenario	49	START	1544856675037	1544856675037
REQUEST	41		postComputers Redirect 1	1544856674411	1544856675109	OK	 
USER	Computer Scenario	41	END	1544856671038	1544856675111
REQUEST	48		addNewComputer	1544856674920	1544856675113	OK	 
REQUEST	45		addNewComputer	1544856674130	1544856675170	OK	 
REQUEST	47		addNewComputer	1544856674738	1544856675268	OK	 
REQUEST	48		postComputers	1544856675114	1544856675306	OK	 
REQUEST	45		postComputers	1544856675172	1544856675356	OK	 
REQUEST	47		postComputers	1544856675269	1544856675499	OK	 
REQUEST	48		postComputers Redirect 1	1544856675308	1544856675499	OK	 
USER	Computer Scenario	48	END	1544856674538	1544856675501
REQUEST	49		getComputers	1544856675038	1544856675513	OK	 
USER	Computer Scenario	50	START	1544856675537	1544856675537
REQUEST	45		postComputers Redirect 1	1544856675358	1544856675734	OK	 
USER	Computer Scenario	45	END	1544856673037	1544856675736
REQUEST	49		addNewComputer	1544856675515	1544856675753	OK	 
REQUEST	47		postComputers Redirect 1	1544856675500	1544856675969	OK	 
USER	Computer Scenario	47	END	1544856674038	1544856675971
REQUEST	49		postComputers	1544856675754	1544856675985	OK	 
USER	Computer Scenario	51	START	1544856676038	1544856676038
REQUEST	50		getComputers	1544856675538	1544856676102	OK	 
REQUEST	50		addNewComputer	1544856676104	1544856676290	OK	 
REQUEST	49		postComputers Redirect 1	1544856675986	1544856676452	OK	 
USER	Computer Scenario	49	END	1544856675037	1544856676455
REQUEST	44		postComputers Redirect 1	1544856673498	1544856676499	OK	 
USER	Computer Scenario	44	END	1544856672537	1544856676501
USER	Computer Scenario	52	START	1544856676537	1544856676537
REQUEST	51		getComputers	1544856676039	1544856676606	OK	 
REQUEST	50		postComputers	1544856676292	1544856677001	OK	 
REQUEST	51		addNewComputer	1544856676609	1544856677037	OK	 
USER	Computer Scenario	53	START	1544856677038	1544856677038
REQUEST	51		postComputers	1544856677038	1544856677225	OK	 
REQUEST	52		getComputers	1544856676538	1544856677305	OK	 
REQUEST	50		postComputers Redirect 1	1544856677004	1544856677433	OK	 
USER	Computer Scenario	50	END	1544856675537	1544856677435
USER	Computer Scenario	54	START	1544856677537	1544856677537
REQUEST	54		getComputers	1544856677539	1544856678018	OK	 
USER	Computer Scenario	55	START	1544856678038	1544856678038
USER	Computer Scenario	56	START	1544856678538	1544856678538
REQUEST	52		addNewComputer	1544856677308	1544856678901	OK	 
REQUEST	56		getComputers	1544856678539	1544856678918	OK	 
REQUEST	53		getComputers	1544856677038	1544856678976	OK	 
USER	Computer Scenario	57	START	1544856679037	1544856679037
REQUEST	51		postComputers Redirect 1	1544856677227	1544856679091	OK	 
USER	Computer Scenario	51	END	1544856676038	1544856679093
REQUEST	52		postComputers	1544856678903	1544856679137	OK	 
REQUEST	53		addNewComputer	1544856678979	1544856679170	OK	 
REQUEST	53		postComputers	1544856679172	1544856679367	OK	 
REQUEST	54		addNewComputer	1544856678020	1544856679486	OK	 
USER	Computer Scenario	58	START	1544856679537	1544856679537
REQUEST	55		getComputers	1544856678039	1544856679705	OK	 
REQUEST	54		postComputers	1544856679488	1544856679723	OK	 
REQUEST	56		addNewComputer	1544856678920	1544856679927	OK	 
REQUEST	58		getComputers	1544856679538	1544856680015	OK	 
USER	Computer Scenario	59	START	1544856680038	1544856680038
REQUEST	56		postComputers	1544856679929	1544856680121	OK	 
REQUEST	55		addNewComputer	1544856679708	1544856680179	OK	 
REQUEST	54		postComputers Redirect 1	1544856679725	1544856680203	OK	 
USER	Computer Scenario	54	END	1544856677537	1544856680205
REQUEST	58		addNewComputer	1544856680018	1544856680255	OK	 
REQUEST	56		postComputers Redirect 1	1544856680122	1544856680309	OK	 
USER	Computer Scenario	56	END	1544856678538	1544856680310
REQUEST	57		getComputers	1544856679038	1544856680409	OK	 
REQUEST	55		postComputers	1544856680181	1544856680414	OK	 
REQUEST	58		postComputers	1544856680257	1544856680492	OK	 
REQUEST	59		getComputers	1544856680038	1544856680503	OK	 
USER	Computer Scenario	60	START	1544856680537	1544856680537
REQUEST	53		postComputers Redirect 1	1544856679368	1544856680658	OK	 
USER	Computer Scenario	53	END	1544856677038	1544856680660
REQUEST	52		postComputers Redirect 1	1544856679139	1544856680666	OK	 
USER	Computer Scenario	52	END	1544856676537	1544856680668
REQUEST	58		postComputers Redirect 1	1544856680494	1544856680725	OK	 
USER	Computer Scenario	58	END	1544856679537	1544856680727
REQUEST	57		addNewComputer	1544856680412	1544856680790	OK	 
REQUEST	60		getComputers	1544856680538	1544856680914	OK	 
REQUEST	55		postComputers Redirect 1	1544856680416	1544856680934	OK	 
USER	Computer Scenario	55	END	1544856678038	1544856680936
REQUEST	57		postComputers	1544856680793	1544856680988	OK	 
USER	Computer Scenario	61	START	1544856681038	1544856681038
REQUEST	60		addNewComputer	1544856680916	1544856681112	OK	 
REQUEST	60		postComputers	1544856681113	1544856681310	OK	 
REQUEST	61		getComputers	1544856681039	1544856681513	OK	 
USER	Computer Scenario	62	START	1544856681537	1544856681537
REQUEST	60		postComputers Redirect 1	1544856681311	1544856681740	OK	 
USER	Computer Scenario	60	END	1544856680537	1544856681742
REQUEST	61		addNewComputer	1544856681516	1544856681756	OK	 
REQUEST	57		postComputers Redirect 1	1544856680989	1544856681868	OK	 
USER	Computer Scenario	57	END	1544856679037	1544856681870
REQUEST	62		getComputers	1544856681538	1544856681917	OK	 
REQUEST	61		postComputers	1544856681758	1544856681996	OK	 
USER	Computer Scenario	63	START	1544856682037	1544856682037
REQUEST	62		addNewComputer	1544856681920	1544856682110	OK	 
REQUEST	61		postComputers Redirect 1	1544856681998	1544856682230	OK	 
USER	Computer Scenario	61	END	1544856681038	1544856682233
REQUEST	63		getComputers	1544856682038	1544856682415	OK	 
USER	Computer Scenario	64	START	1544856682538	1544856682538
REQUEST	63		addNewComputer	1544856682418	1544856682601	OK	 
REQUEST	62		postComputers	1544856682111	1544856682786	OK	 
REQUEST	63		postComputers	1544856682603	1544856682794	OK	 
REQUEST	63		postComputers Redirect 1	1544856682796	1544856682980	OK	 
USER	Computer Scenario	63	END	1544856682037	1544856682982
USER	Computer Scenario	65	START	1544856683037	1544856683037
REQUEST	59		addNewComputer	1544856680506	1544856683186	OK	 
REQUEST	64		getComputers	1544856682539	1544856683298	OK	 
USER	Computer Scenario	66	START	1544856683538	1544856683538
REQUEST	62		postComputers Redirect 1	1544856682787	1544856683730	OK	 
USER	Computer Scenario	62	END	1544856681537	1544856683732
REQUEST	64		addNewComputer	1544856683301	1544856683773	OK	 
REQUEST	66		getComputers	1544856683539	1544856684009	OK	 
REQUEST	64		postComputers	1544856683775	1544856684013	OK	 
USER	Computer Scenario	67	START	1544856684037	1544856684037
REQUEST	59		postComputers	1544856683187	1544856684067	OK	 
REQUEST	66		addNewComputer	1544856684013	1544856684259	OK	 
REQUEST	64		postComputers Redirect 1	1544856684015	1544856684496	OK	 
USER	Computer Scenario	64	END	1544856682538	1544856684498
REQUEST	66		postComputers	1544856684261	1544856684502	OK	 
USER	Computer Scenario	68	START	1544856684537	1544856684537
REQUEST	66		postComputers Redirect 1	1544856684504	1544856684742	OK	 
USER	Computer Scenario	66	END	1544856683538	1544856684743
REQUEST	67		getComputers	1544856684039	1544856684790	OK	 
REQUEST	68		getComputers	1544856684538	1544856684940	OK	 
REQUEST	65		getComputers	1544856683038	1544856684965	OK	 
USER	Computer Scenario	69	START	1544856685037	1544856685037
REQUEST	59		postComputers Redirect 1	1544856684068	1544856685067	OK	 
USER	Computer Scenario	59	END	1544856680038	1544856685069
REQUEST	67		addNewComputer	1544856684793	1544856685260	OK	 
REQUEST	65		addNewComputer	1544856684968	1544856685334	OK	 
REQUEST	67		postComputers	1544856685262	1544856685504	OK	 
REQUEST	65		postComputers	1544856685336	1544856685530	OK	 
USER	Computer Scenario	70	START	1544856685537	1544856685537
REQUEST	69		getComputers	1544856685038	1544856685807	OK	 
REQUEST	68		addNewComputer	1544856684942	1544856685835	OK	 
REQUEST	65		postComputers Redirect 1	1544856685531	1544856685905	OK	 
USER	Computer Scenario	65	END	1544856683037	1544856685907
REQUEST	70		getComputers	1544856685539	1544856685916	OK	 
REQUEST	67		postComputers Redirect 1	1544856685505	1544856685970	OK	 
USER	Computer Scenario	67	END	1544856684037	1544856685972
REQUEST	68		postComputers	1544856685837	1544856686021	OK	 
USER	Computer Scenario	71	START	1544856686038	1544856686038
REQUEST	69		addNewComputer	1544856685810	1544856686041	OK	 
REQUEST	70		addNewComputer	1544856685919	1544856686110	OK	 
REQUEST	69		postComputers	1544856686042	1544856686274	OK	 
REQUEST	70		postComputers	1544856686112	1544856686302	OK	 
REQUEST	70		postComputers Redirect 1	1544856686303	1544856686490	OK	 
USER	Computer Scenario	70	END	1544856685537	1544856686491
USER	Computer Scenario	72	START	1544856686538	1544856686538
REQUEST	71		getComputers	1544856686039	1544856686607	OK	 
REQUEST	68		postComputers Redirect 1	1544856686023	1544856686778	OK	 
USER	Computer Scenario	68	END	1544856684537	1544856686779
REQUEST	71		addNewComputer	1544856686609	1544856686794	OK	 
REQUEST	69		postComputers Redirect 1	1544856686276	1544856686975	OK	 
USER	Computer Scenario	69	END	1544856685037	1544856686977
REQUEST	71		postComputers	1544856686796	1544856686989	OK	 
REQUEST	72		getComputers	1544856686539	1544856687005	OK	 
USER	Computer Scenario	73	START	1544856687037	1544856687037
REQUEST	71		postComputers Redirect 1	1544856686990	1544856687184	OK	 
USER	Computer Scenario	71	END	1544856686038	1544856687185
USER	Computer Scenario	74	START	1544856687537	1544856687537
REQUEST	73		getComputers	1544856687038	1544856687729	OK	 
REQUEST	74		getComputers	1544856687538	1544856687913	OK	 
REQUEST	73		addNewComputer	1544856687731	1544856687969	OK	 
USER	Computer Scenario	75	START	1544856688037	1544856688037
REQUEST	74		addNewComputer	1544856687915	1544856688106	OK	 
REQUEST	73		postComputers	1544856687971	1544856688208	OK	 
REQUEST	74		postComputers	1544856688107	1544856688291	OK	 
REQUEST	73		postComputers Redirect 1	1544856688210	1544856688447	OK	 
USER	Computer Scenario	73	END	1544856687037	1544856688448
USER	Computer Scenario	76	START	1544856688538	1544856688538
REQUEST	75		getComputers	1544856688038	1544856688598	OK	 
REQUEST	74		postComputers Redirect 1	1544856688292	1544856688669	OK	 
USER	Computer Scenario	74	END	1544856687537	1544856688671
REQUEST	75		addNewComputer	1544856688601	1544856688791	OK	 
REQUEST	75		postComputers	1544856688792	1544856688986	OK	 
REQUEST	76		getComputers	1544856688539	1544856689001	OK	 
USER	Computer Scenario	77	START	1544856689037	1544856689037
REQUEST	76		addNewComputer	1544856689003	1544856689241	OK	 
REQUEST	75		postComputers Redirect 1	1544856688987	1544856689370	OK	 
USER	Computer Scenario	75	END	1544856688037	1544856689372
REQUEST	77		getComputers	1544856689038	1544856689414	OK	 
REQUEST	76		postComputers	1544856689242	1544856689478	OK	 
USER	Computer Scenario	78	START	1544856689537	1544856689537
REQUEST	77		addNewComputer	1544856689417	1544856689602	OK	 
REQUEST	77		postComputers	1544856689603	1544856689790	OK	 
REQUEST	72		addNewComputer	1544856687008	1544856689822	OK	 
REQUEST	76		postComputers Redirect 1	1544856689480	1544856689950	OK	 
USER	Computer Scenario	76	END	1544856688538	1544856689952
